./repo/./somewallet/world2040/func/sale-contract.func:154:7,recv_internal,Local variable 'nft_prices' is not used,1,
./repo/./ton-link/ton-link-contract-v3/typescript/source/CustomTokenOracle/lib/job.func:97:185,job::get_address_from_number_tuple,Local variable 'jettonMinter' is not used,1,
./repo/./shuva10v/ton-bet-dao/contracts/dao.fc:106:24,recv_internal,Local variable 'bet_amount' is not used,1,
./repo/./EmelyanenkoK/TRC20/token.fc:276:94,get_symbol,Local variable 'decimals' is not used,1,
./repo/./JetTon-Bot/jt-ico-smc/contracts/root/./structure/swap.fc:3:23,swap::top_up,Local variable 'sender_addr' is not used,1,
./repo/./Cosmodude/Nexton/contracts/basic_nominator_pool.fc:724:412,list_votes,Local variable 'nominators' is not used,1,
./contracts/./EQDCJL0iQHofcBBvFBHdVG233Ri2V4kCNFgfRT-gqAd3Oc86/jetton-minter.fc:128:84,get_wallet_address,Local variable 'admin_address' is not used,1,
./contracts/./EQDAgy1xcNg0aFle548miasSdLCkL1nDeqSLP7Pua4wq-iTo/lockup-jetton-minter.fc:211:44,get_jetton_data,Local variable 'purchase_lockup' is not used,1,
./repo/./mhbdev/hipofinance-contracts/wrappers/upgrade-code-test/../../contracts/imports/utils.fc:227:7,max_recommended_punishment_for_validator_misbehaviour,Local variable 'long_interval' is not used,1,
./contracts/./testnet/EQBzhYQV_UmPigtiW4-8-2wbaVPzgEMNFammydrqe75qu2og/main.fc:40:12,recv_internal,Local variable 'op' is not used,1,
